201
0.0 5.571003444165886  117253094.48955037 5238688.761885694
0.0 5.505189767409162  117742402.04131907 5865761.5824116375
0.0 5.433458455859545  118310714.62288658 6592274.096316411
0.0 5.35545593849185  118973860.85373373 7438768.197519508
0.0 5.270771928164551  119746359.39420216 8425620.517101202
0.0 5.17938760554107  120644002.23296784 9574785.503219929
0.0 5.080614515013831  121684969.29590558 10919050.45258175
0.0 4.975148798119288  122886979.39171304 12475229.732501794
0.0 4.862211381376987  124283442.50475024 14293170.332474276
0.0 4.742571946118872  125895739.75759302 16401174.946192427
0.0 4.6160193907826335  127756296.56570196 18848036.93149608
0.0 4.483596867023629  129893484.93939678 21666880.731461745
0.0 4.34558019035705  132344441.8479609 24913071.473688956
0.0 4.202269644205548  135153336.82088843 28638473.66225545
0.0 4.053984574089186  138365030.60363463 32921992.789428134
0.0 3.9013655992945075  142026778.53293794 37833955.98211518
0.0 3.7461350770031783  146161877.7280232 43414947.908497885
0.0 3.5878381465009124  150819537.80372107 49775331.4507175
0.0 3.4274110596298364  156036659.80188426 56989492.21460625
0.0 3.265686864364266  161832917.48094434 65125658.644651406
0.0 3.1029658956111232  168202584.1979532 74252310.69203913
0.0 2.9403775342029523  175103132.8251888 84442386.51859313
0.0 2.7789405729278682  182393003.3838414 95647878.23924597
0.0 2.61940643724052  189881882.51596308 107787182.50550531
0.0 2.4627503328398395  197301928.9685052 120692715.90215708
0.0 2.3107559851677895  204233693.44572574 133908965.53282273
0.0 2.1643432085551253  210262915.7401324 146930260.65211615
0.0 2.02517234367064  215002850.8835174 159045603.58592656
0.0 1.8933743507613399  218202484.0631372 169670735.56929183
0.0 1.7694484773883428  219881055.89751768 178356414.86485225
0.0 1.654072902425633  220337191.05503455 184893494.14777887
0.0 1.546440981982946  220118221.6284155 189620537.33230004
0.0 1.445330086016506  219772919.86383367 193067736.90964493
0.0 1.3506567859265353  219776165.19529077 195837108.5757227
0.0 1.2610101150330097  220504757.03168347 198519747.51910734
0.0 1.1754630886216708  222245396.93928012 201629086.21137857
0.0 1.0944672680004888  225170543.90161777 205563475.74670306
0.0 1.016833828165862  229276060.513494 210589900.36661857
0.0 0.9409296862500516  234425890.45108008 216709227.58345565
0.0 0.8669141741139055  240443053.36167216 223851922.20002
0.0 0.7945610532460445  246991353.4762887 231753963.23882312
0.0 0.7235220402398517  253678426.0672284 239969760.79201385
0.0 0.653847982808266  260234227.90834025 248135311.76041788
0.0 0.5853101432787546  266474281.37368625 255999247.64510894
0.0 0.5177014281061149  272237185.432835 263308999.73995766
0.0 0.45211403191642024  277520540.32660747 269962220.89384085
0.0 0.3892791393509326  282458822.7909287 276057246.79340106
0.0 0.33009001372421065  287222742.4659755 281757832.5293853
0.0 0.27520137343597595  292014062.72049683 287267904.0837015
0.0 0.22514257954605119  297166920.19714016 292935633.2083883
0.0 0.1810518671924154  302999550.73908263 299118144.3381724
0.0 0.14361358878804265  309830331.09357077 306178358.4521086
0.0 0.11380280627353424  317913392.76613605 314402162.13465554
0.0 0.09074259607130333  327607407.0432424 324172260.9757708
0.0 0.07277152988933261  339350261.5595622 335945804.3926042
0.0 0.0602708640864235  353395261.10918164 349986718.96659636
0.0 0.05084981658221911  370427059.6776255 366961896.89966893
0.0 0.043860056080478355  391208350.8889818 387618848.1048877
0.0 0.03927583670325753  416598570.2993435 412835471.823036
0.0 0.03506972665914134  447937684.16412115 443961869.09402114
0.0 0.0315174443017104  486840840.1845259 482622009.5689999
0.0 0.028803595563491748  535604836.20676 531108373.87871695
0.0 0.02644931715535581  597676999.3508363 592923456.2203702
0.0 0.024362188074298862  676549939.0303314 671732340.2604897
0.0 0.02270506426120199  771004288.0665296 766372637.2583921
0.0 0.021308275959058914  878658652.0742005 874320702.9505401
0.0 0.02023807100608584  1001223477.6373768 997198429.5297258
0.0 0.01892358488811893  1141846355.13979 1138084771.3488874
0.0 0.016927517760466138  1301340873.8923004 1297810246.3765724
0.0 0.014910074411252293  1484266293.378861 1480941484.9848456
0.0 0.012070328813188662  1692356105.3049228 1689248947.9433837
0.0 0.009539882442612658  1930070996.141022 1927187309.6256015
0.0 0.007814445430184492  2201584793.5936646 2198896139.231242
0.0 0.006684708941247999  2512384579.9898667 2509885609.29426
0.0 0.006315481524606896  2866181804.8017044 2863852931.347351
0.0 0.00619550030988616  3270426717.6196485 3268249478.444704
0.0 0.006143333097910784  3728662088.995765 3726627704.7131495
0.0 0.006047531370467784  4250871490.3206606 4248977082.803873
0.0 0.005670005802992567  4847261958.738798 4845467065.266409
0.0 0.005280252768664859  5527748628.790352 5526025635.305825
0.0 0.004683952046839278  6303964193.073352 6302323834.247133
0.0 0.0033125891987141115  7189410574.594116 7187891386.851065
0.0 0.0018534637636783019  8200757859.744556 8199469499.77913
0.0 0.0008517204427567933  9354522942.388697 9353672116.336672
