201
0.0 6.3469999999999995  114243087.84723996 0.0
0.0 6.2578015301306475  114279774.30859807 575463.8574390414
0.0 6.252226400102493  114284500.17601071 607865.6115939819
0.0 6.246073143235437  114289847.3811523 641633.6883246623
0.0 6.239751769142591  114295941.27177723 678170.3751830386
0.0 6.233055748490121  114302897.04254068 715488.3379339637
0.0 6.225863118213255  114310886.53154767 755635.8386795224
0.0 6.2182741388789875  114319980.44860476 797836.151140145
0.0 6.210258204471403  114330297.6453895 842431.3939198459
0.0 6.201509345988445  114341954.26535685 890659.5664342849
0.0 6.1923954544848945  114355162.86809227 941007.7269589704
0.0 6.1824340877080335  114370580.77151558 996609.791391763
0.0 6.171810269070467  114388161.31589727 1054670.855013878
0.0 6.1603531270772605  114408526.26393591 1118587.1773749143
0.0 6.148220810268008  114431779.35688831 1184906.214819129
0.0 6.1352103872623465  114458250.9654729 1257398.9101615741
0.0 6.120990227814644  114489352.91634078 1336968.0817105407
0.0 6.106002081835433  114524451.41258916 1420334.4783182854
0.0 6.089560703381327  114565825.63686733 1512447.1135296568
0.0 6.071764018770885  114613369.4763523 1613519.355788376
0.0 6.05252305802212  114667929.25698274 1721109.452160826
0.0 6.031468949964664  114732569.03510329 1843720.120865091
0.0 6.00879974814586  114807229.78832017 1978130.5903811015
0.0 5.984167840350009  114894615.75772718 2126481.8544404744
0.0 5.957767108190569  114995551.30658945 2286859.7844008124
0.0 5.928610862589481  115115347.93096016 2471901.3910662485
0.0 5.897245612623485  115253758.25572437 2676402.2263969295
0.0 5.862442199959687  115418125.01206508 2912432.8858615784
0.0 5.824874068161997  115606079.04846501 3174273.4565873956
0.0 5.7831701749848134  115829154.83084124 3480071.6294420697
0.0 5.7383372502109395  116087841.79399242 3823996.484509099
0.0 5.688209538793209  116392015.304145 4225687.301929081
0.0 5.633178821851459  116747882.09421615 4689172.772033769
0.0 5.572767667857324  117167879.67908509 5231684.272530161
0.0 5.506769482981477  117654779.14520216 5857757.1703812275
0.0 5.434740961572909  118228987.96489182 6589541.224792857
0.0 5.35671395295819  118896350.55325204 7439618.1879644375
0.0 5.272455717626659  119664988.02559756 8415651.524543991
0.0 5.180279173606706  120570632.19969928 9576533.612059407
0.0 5.082247518172184  121605337.98944934 10897902.745565983
0.0 4.977030144923938  122806230.23665285 12454502.994641023
0.0 4.863179926419955  124213029.41080613 14290231.372364553
0.0 4.743313474438751  125820910.53872155 16401461.57536992
0.0 4.616485908455192  127683899.6101898 18852839.49690478
0.0 4.485923085075156  129801548.27480838 21617627.710502915
0.0 4.348051778503199  132227872.94147626 24842252.046691142
0.0 4.203308000499734  135031934.9228992 28602654.290235605
0.0 4.054632940561562  138240545.81216127 32895157.79972086
0.0 3.9030061887246132  141886804.17612553 37786389.699065715
0.0 3.7473058711033387  146030543.46170652 43390156.86613483
0.0 3.588543318715365  150707303.4317643 49774070.553448245
0.0 3.427659126225031  155921376.78556398 56958484.529243305
0.0 3.266538799148825  161704213.4960101 65071032.08247548
0.0 3.1033489164439647  168086898.91063485 74252223.21228941
0.0 2.93955293059678  175006174.79571575 84473417.25859593
0.0 2.7791086778600174  182272393.33316767 95615590.27017966
0.0 2.618357872136457  189774628.41154417 107784501.97860238
0.0 2.4618291813725106  197193149.95559397 120651054.7244454
0.0 2.3110002646945706  204113741.870904 133830612.92690425
0.0 2.165421454722282  210125507.73087332 146811673.12395847
0.0 2.0259579560482277  214870133.10217178 159003997.8772428
0.0 1.894869613421399  218067345.3729593 169640181.79175544
0.0 1.769488833496792  219746949.75590152 178397053.5829066
0.0 1.653590155888657  220202797.1162514 185004875.2339564
0.0 1.5457977224179835  219981951.36292505 189706022.57415193
0.0 1.4462546166765782  219635351.96793365 193110616.04721454
0.0 1.3503062601678488  219643138.53762457 195902931.27531743
0.0 1.2615096551580494  220372629.46212375 198578217.29028365
0.0 1.1772682647887844  222103840.5433314 201623159.10728353
0.0 1.0948782798659162  225038480.91444355 205587999.08521193
0.0 1.0160409598051365  229148206.3479964 210621416.83860394
0.0 0.9401746682744221  234289763.05115935 216725161.13402316
0.0 0.8667590988746899  240305998.78787267 223893176.1289798
0.0 0.7937359903487148  246861137.01219317 231813838.22277352
0.0 0.7223130004729017  253557326.12917885 240035528.29266402
0.0 0.6524235490760284  260118533.50485793 248206543.36550176
0.0 0.5836176720306765  266359178.84113756 256040642.49751577
0.0 0.5172817524988815  272103098.7348477 263305140.42056984
0.0 0.4520807222201505  277383427.939534 269967855.7285241
0.0 0.3892204440514637  282331602.2274507 276086630.39949983
0.0 0.3296902476261777  287099749.7292956 281790656.30446947
0.0 0.2748769077234533  291890442.1158005 287296320.62385917
0.0 0.22491108226382334  297043022.8694199 292947302.9398618
0.0 0.18121632772785995  302875962.69152325 299124725.9880362
0.0 0.14442709179662555  309696674.53702205 306179775.70040715
0.0 0.11409360732090287  317801911.088411 314435627.8478862
0.0 0.09075536718220664  327487769.6855778 324185485.4551209
0.0 0.07305718109305252  339242090.41468745 335969110.5427602
0.0 0.06058459561485111  353285001.3486294 349996311.7690424
0.0 0.050779989307102556  370281760.89957345 366945318.8712662
0.0 0.04388531600025928  391051650.57636684 387622929.7358922
0.0 0.03866050312177163  416440743.70836645 412856549.02236503
0.0 0.03433532752037786  447838667.99681747 444008170.0042222
0.0 0.030189502026773195  486741834.4709571 482642139.19231856
0.0 0.028580715104036588  535521818.7264647 531126385.4311586
0.0 0.025824278504967466  597556067.3318832 592884292.6408861
0.0 0.023901585838265276  676447849.7015811 671745950.7376747
0.0 0.021517867600422874  770849735.169428 766371219.2369412
0.0 0.020309139385514333  878512841.1418847 874376089.1303357
0.0 0.019227594319447473  1001143088.2690555 997247784.2910836
0.0 0.017557412084259892  1141722789.6211467 1138063394.5258634
0.0 0.015806359886141586  1301245637.4751222 1297833319.5003147
0.0 0.01530151295767954  1484177697.6387146 1480935643.552555
0.0 0.012023554276692713  1692268933.8664842 1689234717.5936358
0.0 0.010467317719020538  1929989493.322194 1927170767.5547233
0.0 0.008404487625202073  2201469386.257981 2198870185.2459097
0.0 0.006376877265346837  2512281751.083894 2509898706.345543
0.0 0.006170612916567069  2866078463.4385724 2863857915.741024
0.0 0.005400606089878093  3270394344.658654 3268263282.800369
0.0 0.005321291627346434  3728613191.8993416 3726630569.769288
0.0 0.005204088563076514  4250859611.367552 4248999979.701898
0.0 0.00494941149462605  4847242913.865076 4845453590.4203415
0.0 0.004494176632465064  5527712757.444532 5526014686.808692
0.0 0.0037028463451449323  6303955339.367169 6302356049.023387
0.0 0.0029942681685347886  7189352900.281899 7187867983.008668
0.0 0.001121379495388044  8200723739.096262 8199573411.562695
0.0 0.0006405658752121339  9354504833.214664 9353654007.16264
