201
0.0 6.347  119866859.13743594 0.0
0.0 5.744926013632659  121735588.50146085 3738761.7737729545
0.0 5.693896774368363  122051255.62474693 4157207.637183473
0.0 5.6378045219239485  122421800.93269381 4644907.885889414
0.0 5.576462037439315  122854664.03397864 5211837.9467106685
0.0 5.509355881122629  123362105.45698293 5875125.604763526
0.0 5.436016554092748  123957153.2255475 6653176.26849829
0.0 5.356199464588844  124651564.16550143 7565037.212166987
0.0 5.269393299113183  125461256.41128379 8635738.894393025
0.0 5.175533621740408  126401447.7178991 9884147.017708683
0.0 5.074177679888001  127497367.66492441 11344288.151602697
0.0 4.965554834044978  128770565.95206445 13047768.709638584
0.0 4.849360044082114  130249505.91975085 15037372.059014082
0.0 4.726796743142439  131956878.60606438 17337809.86831855
0.0 4.598125085961356  133924506.52108204 19995914.362765826
0.0 4.463262680103787  136199910.10643786 23073321.055068426
0.0 4.323271769178332  138805139.74456197 26605506.628756486
0.0 4.178279126839359  141792711.68397912 30666126.75952604
0.0 4.029558029001142  145195890.2642597 35305990.403868236
0.0 3.8778867460966207  149057128.27008858 40596463.5328577
0.0 3.723554353651098  153419618.99477056 46633432.66105475
0.0 3.5662173049972568  158325393.45745063 53522037.22961332
0.0 3.4068091222983456  163803746.54780233 61339562.99738892
0.0 3.2458530725621424  169857483.90469885 70173583.50080656
0.0 3.083353733084838  176440544.49247134 80068200.3212049
0.0 2.9195541140456602  183432891.17944038 91048347.22842647
0.0 2.7553966193890735  190639225.71887016 103037585.29724227
0.0 2.592510604172686  197788319.74373698 115851276.66057436
0.0 2.433093253869334  204489269.41445225 129103652.19299398
0.0 2.278793580210144  210325156.4091499 142244001.86612695
0.0 2.1316786187028987  214930259.65170327 154613867.14501897
0.0 1.9925605594903666  218047231.74314463 165545665.9704191
0.0 1.8628457983713747  219686376.55417264 174545814.62897593
0.0 1.7423018954434435  220139667.20603284 181460479.1347495
0.0 1.631368574896197  219937142.9303052 186559397.21429515
0.0 1.5278635390768947  219614277.29154733 190357379.2409895
0.0 1.4308544946384576  219635812.30584607 193436573.24037415
0.0 1.3386727428650178  220373195.87600347 196392583.44947308
0.0 1.2504704850463084  222105285.61557752 199728734.89100522
0.0 1.1651740530168344  225020448.15466744 203894373.9824014
0.0 1.0819633030159634  229096524.66901505 209092627.43748444
0.0 1.0019808894740732  234207295.14073947 215346380.98752794
0.0 0.9244106155582048  240185137.63502395 222608384.62218574
0.0 0.8485756019661808  246685621.787752 230601431.90551206
0.0 0.7744993528569247  253322740.44220114 238899925.42107567
0.0 0.7018340967111708  259836501.81296667 247160681.59954053
0.0 0.6303748133432228  266033522.48476815 255126640.62712047
0.0 0.5607483809018463  271767508.84678924 262565506.69053543
0.0 0.49268198980874295  277033277.1979405 269355475.45063156
0.0 0.42668064117816284  281964435.8955829 275577249.1545999
0.0 0.363271874073052  286723156.4764255 281385086.14755625
0.0 0.30330205626853707  291516175.6618838 286984791.894287
0.0 0.2478655276015465  296681500.8041761 292717631.9768395
0.0 0.1981730802621411  302526893.92740643 298932809.4830562
0.0 0.1553355169343431  309359323.2999778 305998620.33171517
0.0 0.119502579615049  317447181.14950347 314227289.9035062
0.0 0.09071471864950112  327150139.6212278 323996628.9061621
0.0 0.06869589028027867  338887470.8497627 335760415.0816926
0.0 0.05280212673924129  352952263.98492426 349818218.50667465
0.0 0.04211865792928913  369977669.4095817 366779504.9401619
0.0 0.03528498035017423  390748320.13852614 387440820.4226744
0.0 0.031103588300982626  416147384.19225806 412680315.6372901
0.0 0.028652059994271242  447515473.57830495 443812141.99527097
0.0 0.027304095045756586  486427985.81973964 482449593.2478963
0.0 0.026631400643248083  535162022.52924407 530912141.9648787
0.0 0.02632976039942248  597169454.54013 592724157.8858083
0.0 0.02617867719938555  676004941.5019647 671600065.1606885
0.0 0.02595950517918572  770389510.9577917 766286591.908118
0.0 0.025623776647628615  878058185.4285728 874314804.7685086
0.0 0.02462682099289353  1000621525.9043199 997179380.6572417
0.0 0.02255426544107838  1141220863.8245173 1138062168.3539233
0.0 0.018643918923551127  1300730282.0966723 1297810539.263519
0.0 0.012454734392438705  1483630477.335789 1480926803.8748581
0.0 0.006601171973411434  1691765948.78024 1689261297.6805518
0.0 0.001216831285350262  1929485314.985376 1927159423.3096144
0.0 8.409044455390008e-05  2201011830.3904915 2198874611.5136156
0.0 1.5301610113089026e-06  2511814027.457907 2509866878.321972
0.0 9.050143491347217e-09  2865622440.9559 2863854182.112524
0.0 1.6276662202595922e-11  3269880443.8901715 3268270238.451886
0.0 1.0619916840609583e-14  3728136110.874879 3726680077.864013
0.0 1.8063336211348255e-18  4250386435.6588836 4249077423.005616
0.0 2.882164360650665e-23  4846808938.036356 4845618619.9746
0.0 2.3694061778617218e-29  5527364277.594178 5526260628.832354
0.0 5.753638014461119e-37  6303687269.813501 6302658213.209583
0.0 2.303104896246528e-46  7189265626.745033 7188283203.897824
0.0 6.200344806755361e-57  8200815202.244771 8199880898.0762415
0.0 4.083630409578022e-70  9354986580.975822 9354135754.923798
