(dyn/cm2)      (K)     (cm)   (g/mol)
Pressure     Temp    Hight       mu        OH        H2       H2O         H         O        CH         C       CH2       CH3       CH4        C2      C2H2       C2H      C2H3      C2H4      C2H5      C2H6        CO       CO2     CH2OH      H2CO       HCO      CH3O     CH3OH     CH3CO        O2     H2CCO      HCCO         N        NH        CN       HCN        NO       NH2        N2       NH3      N2H2       N2H      N2H3      N2H4       HNO      H2CN      HNCO       NO2       N2O      C4H2    CH2NH2     CH2NH    CH3NH2    CH3CHO      HNO2       NCO       HO2      H2O2      HC3N     CH3CN     CH2CN    C2H3CN      C3H3      C3H2      C3H4      C4H3      C4H5      C6H6      C6H5       O_1     CH2_1      N_2D        He
3.144E+07  2575.5 -9.66E+07    2.50  2.7165E-06  8.2632E-01  1.6043E-03  5.6536E-03  1.0937E-08  1.1735E-10  2.2766E-11  7.1648E-09  5.4715E-07  4.6118E-06  1.1152E-14  2.9860E-08  1.7317E-11  2.5567E-11  4.3956E-10  6.4551E-13  9.0065E-13  4.7812E-03  1.4502E-06  3.0089E-11  5.0263E-08  1.0697E-07  5.2124E-12  4.7239E-11  4.0877E-13  8.6541E-12  2.4992E-10  4.1209E-12  2.4295E-09  1.3679E-08  1.3492E-09  3.1290E-06  4.4628E-09  1.5168E-07  5.5681E-04  5.3779E-06  7.8662E-13  2.4613E-10  4.8554E-15  3.4192E-15  9.3285E-12  2.5624E-10  1.7254E-09  1.3304E-16  3.6999E-14  2.4888E-16  2.4537E-13  1.5486E-10  2.0780E-13  1.7702E-13  2.4135E-16  7.8756E-12  8.5636E-14  2.1942E-13  1.3421E-14  4.3417E-12  6.6600E-12  1.3384E-16  9.3029E-14  2.4273E-15  1.8104E-14  1.4658E-19  3.1758E-20  0.0000E+00  0.0000E+00  8.9337E-13  5.1694E-10  1.5606E-09  1.6107E-01
2.801E+07  2491.5 -9.20E+07    2.50  1.8356E-06  8.2766E-01  1.6062E-03  4.1837E-03  5.5184E-09  5.3658E-11  9.0690E-12  4.3233E-09  4.5905E-07  5.1225E-06  4.1185E-15  2.5259E-08  9.0940E-12  1.8551E-11  4.4322E-10  5.5573E-13  1.0056E-12  4.7845E-03  1.5048E-06  2.2036E-11  4.4857E-08  7.9599E-08  3.5554E-12  4.3715E-11  3.1939E-13  4.3946E-12  2.2116E-10  2.6980E-12  1.2077E-09  7.8057E-09  7.9380E-10  2.7965E-06  2.7566E-09  1.0723E-07  5.5752E-04  5.2292E-06  4.9614E-13  1.5708E-10  2.8752E-15  2.3431E-15  5.3142E-12  1.8462E-10  1.5431E-09  6.0196E-17  2.1550E-14  1.7441E-16  1.8081E-13  1.3364E-10  1.8948E-13  1.6881E-13  1.2259E-16  4.9873E-12  4.0509E-14  1.2394E-13  9.9067E-15  4.1874E-12  5.0634E-12  1.2064E-16  6.7150E-14  1.5017E-15  1.5964E-14  8.6106E-20  2.3580E-20  0.0000E+00  0.0000E+00  3.3482E-13  2.9459E-10  5.1664E-10  1.6119E-01
2.495E+07  2410.4 -8.76E+07    2.50  1.2218E-06  8.2869E-01  1.6078E-03  3.0600E-03  2.7129E-09  2.3956E-11  3.5049E-12  2.5743E-09  3.8501E-07  5.7616E-06  1.4774E-15  2.1425E-08  4.7042E-12  1.3449E-11  4.5248E-10  4.8280E-13  1.1455E-12  4.7867E-03  1.5643E-06  1.6061E-11  4.0041E-08  5.8755E-08  2.4105E-12  4.0679E-11  2.5021E-13  2.1750E-12  1.9655E-10  1.7528E-12  5.8565E-10  4.3716E-09  4.5983E-10  2.5001E-06  1.6727E-09  7.5075E-08  5.5809E-04  5.0984E-06  3.0984E-13  9.8928E-11  1.6838E-15  1.5987E-15  2.9755E-12  1.3236E-10  1.3807E-09  2.6500E-17  1.2340E-14  1.2282E-16  1.3326E-13  1.1569E-10  1.7437E-13  1.6276E-13  6.0941E-17  3.1189E-12  1.8668E-14  6.8725E-14  7.3311E-15  4.0842E-12  3.8539E-12  1.1013E-16  4.8638E-14  9.2535E-16  1.4253E-14  5.0631E-20  1.7736E-20  1.4380E-24  6.8464E-25  1.2107E-13  1.6536E-10  1.6492E-10  1.6128E-01
2.222E+07  2331.9 -8.34E+07    2.50  8.0088E-07  8.2947E-01  1.6092E-03  2.2114E-03  1.2985E-09  1.0436E-11  1.3129E-12  1.5121E-09  3.2282E-07  6.5651E-06  5.1424E-16  1.8224E-08  2.3959E-12  9.7421E-12  4.6791E-10  4.2343E-13  1.3323E-12  4.7881E-03  1.6296E-06  1.1650E-11  3.5753E-08  4.3014E-08  1.6242E-12  3.8074E-11  1.9656E-13  1.0483E-12  1.7546E-10  1.1297E-12  2.7684E-10  2.4017E-09  2.6213E-10  2.2358E-06  9.9659E-10  5.2039E-08  5.5855E-04  4.9853E-06  1.9154E-13  6.1469E-11  9.7493E-16  1.0860E-15  1.6367E-12  9.4404E-11  1.2360E-09  1.1342E-17  6.9441E-15  8.6927E-17  9.8247E-14  1.0050E-10  1.6203E-13  1.5873E-13  2.9632E-17  1.9254E-12  8.3751E-15  3.7395E-14  5.4389E-15  4.0300E-12  2.9368E-12  1.0186E-16  3.5356E-14  5.6781E-16  1.2888E-14  2.9797E-20  1.3522E-20  0.0000E+00  0.0000E+00  4.2196E-14  9.1389E-11  5.0706E-11  1.6135E-01
1.979E+07  2256.1 -7.92E+07    2.50  5.1673E-07  8.3005E-01  1.6105E-03  1.5786E-03  6.0465E-10  4.4321E-12  4.7619E-13  8.7586E-10  2.7061E-07  7.5818E-06  1.7351E-16  1.5546E-08  1.2008E-12  7.0510E-12  4.9034E-10  3.7502E-13  1.5830E-12  4.7887E-03  1.7013E-06  8.4091E-12  3.1938E-08  3.1226E-08  1.0876E-12  3.5854E-11  1.5486E-13  4.9174E-13  1.5735E-10  7.2209E-13  1.2747E-10  1.2935E-09  1.4696E-10  2.0000E-06  5.8272E-10  3.5705E-08  5.5892E-04  4.8897E-06  1.1719E-13  3.7666E-11  5.5798E-16  7.3452E-16  8.8398E-13  6.6978E-11  1.1071E-09  4.7160E-18  3.8381E-15  6.1837E-17  7.2458E-14  8.7615E-11  1.5207E-13  1.5664E-13  1.4084E-17  1.1729E-12  3.6551E-15  1.9957E-14  4.0452E-15  4.0243E-12  2.2405E-12  9.5491E-17  2.5795E-14  3.4690E-16  1.1809E-14  1.7552E-20  1.0452E-20  0.0000E+00  0.0000E+00  1.4158E-14  4.9704E-11  1.4998E-11  1.6140E-01
1.763E+07  2182.7 -7.52E+07    2.50  3.2803E-07  8.3047E-01  1.6119E-03  1.1127E-03  2.7368E-10  1.8336E-12  1.6705E-13  5.0003E-10  2.2680E-07  8.8776E-06  5.6690E-17  1.3300E-08  5.9189E-13  5.0986E-12  5.2093E-10  3.3552E-13  1.9232E-12  4.7886E-03  1.7803E-06  6.0400E-12  2.8543E-08  2.2473E-08  7.2364E-13  3.3980E-11  1.2237E-13  2.2430E-13  1.4179E-10  4.5764E-13  5.7122E-11  6.8261E-10  8.0987E-11  1.7897E-06  3.3421E-10  2.4242E-08  5.5922E-04  4.8116E-06  7.0938E-14  2.2753E-11  3.1556E-16  4.9459E-16  4.6853E-13  4.7261E-11  9.9225E-10  1.9033E-18  2.0826E-15  4.4213E-17  5.3459E-14  7.6663E-11  1.4423E-13  1.5649E-13  6.5407E-18  7.0473E-13  1.5505E-15  1.0441E-14  3.0162E-15  4.0684E-12  1.7113E-12  9.0759E-17  1.8889E-14  2.1096E-16  1.0968E-14  1.0346E-20  8.1949E-21  1.8337E-24  8.9913E-26  4.5684E-15  2.6589E-11  4.2625E-12  1.6144E-01
1.570E+07  2111.9 -7.14E+07    2.50  2.0481E-07  8.3078E-01  1.6135E-03  7.7418E-04  1.2032E-10  7.3831E-13  5.6620E-14  2.8123E-10  1.9004E-07  1.0543E-05  1.7914E-17  1.1411E-08  2.8675E-13  3.6831E-12  5.6126E-10  3.0332E-13  2.3904E-12  4.7878E-03  1.8675E-06  4.3166E-12  2.5522E-08  1.6029E-08  4.7835E-13  3.2418E-11  9.7002E-14  9.9412E-14  1.2839E-10  2.8749E-13  2.4893E-11  3.5272E-10  4.3839E-11  1.6020E-06  1.8792E-10  1.6282E-08  5.5946E-04  4.7509E-06  4.2472E-14  1.3544E-11  1.7630E-16  3.3155E-16  2.4357E-13  3.3160E-11  8.8996E-10  7.4498E-19  1.1089E-15  3.1770E-17  3.9459E-14  6.7334E-11  1.3827E-13  1.5833E-13  2.9658E-18  4.1748E-13  6.3888E-16  5.3524E-15  2.2542E-15  4.1651E-12  1.3085E-12  8.7482E-17  1.3883E-14  1.2767E-16  1.0328E-14  6.1019E-21  6.5184E-21  2.1877E-24  5.1006E-26  1.4159E-15  1.3982E-11  1.1626E-12  1.6146E-01
1.399E+07  2043.3 -6.76E+07    2.50  1.2571E-07  8.3100E-01  1.6156E-03  5.3149E-04  5.1332E-11  2.8905E-13  1.8519E-14  1.5575E-10  1.5919E-07  1.2705E-05  5.4678E-18  9.8175E-09  1.3644E-13  2.6572E-12  6.1344E-10  2.7712E-13  3.0414E-12  4.7862E-03  1.9641E-06  3.0690E-12  2.2833E-08  1.1329E-08  3.1410E-13  3.1141E-11  7.7131E-14  4.2781E-14  1.1684E-10  1.7894E-13  1.0540E-11  1.7835E-10  2.3295E-11  1.4342E-06  1.0353E-10  1.0815E-08  5.5965E-04  4.7075E-06  2.5143E-14  7.9414E-12  9.7261E-17  2.2125E-16  1.2412E-13  2.3130E-11  7.9879E-10  2.8258E-19  5.7905E-16  2.2939E-17  2.9135E-14  5.9368E-11  1.3403E-13  1.6227E-13  1.3124E-18  2.4372E-13  2.5548E-16  2.6874E-15  1.6884E-15  4.3192E-12  1.0016E-12  8.5531E-17  1.0240E-14  7.6844E-17  9.8631E-15  3.5994E-21  5.2608E-21  0.0000E+00  0.0000E+00  4.2101E-16  7.2235E-12  3.0389E-13  1.6148E-01
1.246E+07  1977.1 -6.40E+07    2.50  7.5819E-08  8.3116E-01  1.6183E-03  3.5988E-04  2.1235E-11  1.0992E-13  5.8378E-15  8.4877E-11  1.3329E-07  1.5538E-05  1.6098E-18  8.4687E-09  6.3708E-14  1.9142E-12  6.8029E-10  2.5589E-13  3.9634E-12  4.7838E-03  2.0714E-06  2.1704E-12  2.0438E-08  7.9312E-09  2.0483E-13  3.0128E-11  6.1518E-14  1.7863E-14  1.0685E-10  1.1031E-13  4.3322E-12  8.8191E-11  1.2142E-11  1.2841E-06  5.5864E-11  7.1019E-09  5.5981E-04  4.6817E-06  1.4712E-14  4.5844E-12  5.2967E-17  1.4696E-16  6.1965E-14  1.6034E-11  7.1750E-10  1.0380E-19  2.9641E-16  1.6636E-17  2.1518E-14  5.2545E-11  1.3140E-13  1.6854E-13  5.6646E-19  1.4015E-13  9.9084E-17  1.3210E-15  1.2669E-15  4.5376E-12  7.6718E-13  8.4826E-17  7.5770E-15  4.5981E-17  9.5521E-15  2.1225E-21  4.3079E-21  0.0000E+00  0.0000E+00  1.1996E-16  3.6636E-12  7.6032E-14  1.6150E-01
1.110E+07  1913.0 -6.05E+07    2.50  4.4919E-08  8.3126E-01  1.6218E-03  2.4026E-04  8.5113E-12  4.0558E-14  1.7712E-15  4.5486E-11  1.1154E-07  1.9291E-05  4.5649E-19  7.3220E-09  2.9163E-14  1.3763E-12  7.6554E-10  2.3882E-13  5.2919E-12  4.7804E-03  2.1910E-06  1.5265E-12  1.8305E-08  5.4982E-09  1.3262E-13  2.9360E-11  4.9210E-14  7.2320E-15  9.8200E-11  6.7308E-14  1.7270E-12  4.2617E-11  6.2025E-12  1.1496E-06  2.9506E-11  4.6091E-09  5.5993E-04  4.6739E-06  8.5055E-15  2.6043E-12  2.8463E-17  9.7154E-17  3.0292E-14  1.1043E-11  6.4498E-10  3.6895E-20  1.4867E-16  1.2110E-17  1.5895E-14  4.6684E-11  1.3033E-13  1.7741E-13  2.3837E-19  7.9345E-14  3.7243E-17  6.3546E-16  9.5187E-16  4.8296E-12  5.8791E-13  8.5329E-17  5.6223E-15  2.7330E-17  9.3806E-15  1.2502E-21  3.5779E-21  0.0000E+00  0.0000E+00  3.2714E-17  1.8228E-12  1.8183E-14  1.6151E-01
